Date,Open,High,Low,Close,Volume,"BOLLINGER BAND ® - BB - BBUpper(20,2)","BOLLINGER BAND ® - BB - BBLower(20,2)"
06/27/2017,243.04,243.38,241.31,241.33,82247666,245.032373001772,241.646626998229
06/28/2017,242.5,243.715,242.23,243.49,70042599,244.893448931245,241.990551068756
06/29/2017,243.66,243.72,239.955,241.35,106949719,245.056216011484,241.626783988516
06/30/2017,242.28,242.71,241.575,241.8,86820694,245.018005292506,241.427994707495
07/03/2017,242.88,243.38,242.21,242.21,39153806,244.944507111308,241.323492888692
07/05/2017,242.63,243.01,241.7,242.77,54427596,244.928960098675,241.295039901326
07/06/2017,241.89,242.03,240.34,240.55,66115317,245.067739209595,240.845260790406
07/07/2017,241.21,242.28,240.5645,242.11,57972268,244.979448195451,240.76655180455
07/10/2017,241.95,242.8,241.76,242.37,36663274,244.923197897478,240.718802102522
07/11/2017,242.16,242.55,240.85,242.19,50354614,244.866561548522,240.658438451479
07/12/2017,243.3,244.2,243.3,244.01,59610405,244.759451333395,240.711548666606
07/13/2017,244.02,244.55,243.76,244.42,39471637,244.79653776768,240.69246223232
07/14/2017,244.43,245.97,244.31,245.56,60262692,245.190670532755,240.477329467245
07/17/2017,245.47,245.91,245.33,245.53,33531917,245.608429846957,240.348570153044
07/18/2017,245.06,245.72,244.67,245.66,42742498,245.817609356028,240.239390643972
07/19/2017,246.02,247,246.01,246.99,51034260,246.507645576036,239.947354423964
07/20/2017,247.28,247.42,246.47,247.1,47135183,247.118881105565,239.751118894435
07/21/2017,246.44,246.91,246.18,246.88,88711019,247.600655383598,239.673344616402
07/24/2017,246.79,246.98,246.28,246.82,46622256,248.010687391363,239.632312608637
07/25/2017,247.68,247.8,247.16,247.42,54915591,248.490293580648,239.565706419352
07/26/2017,247.75,247.79,247.13,247.43,47575422,248.84950794308,239.81649205692
07/27/2017,247.96,248,245.68,247.2,70766568,249.18358424359,239.85341575641
07/28/2017,246.65,247.06,246.13,246.91,50088359,249.334104103471,240.25889589653
07/31/2017,247.37,247.48,246.53,246.77,65838659,249.441132391082,240.648867608918
08/01/2017,247.46,247.5,246.716,247.32,55050401,249.600795222408,241.000204777593
08/02/2017,247.47,247.6,246.37,247.44,47211216,249.765932891721,241.30206710828
08/03/2017,247.31,247.34,246.64,246.96,40855997,249.45130677823,242.25769322177
08/04/2017,247.52,247.79,246.97,247.41,60191838,249.334430636885,242.904569363115
08/07/2017,247.49,247.87,247.37,247.87,31995021,249.193496070011,243.595503929989
08/08/2017,247.51,248.91,246.83,247.26,61719353,248.695335829791,244.600664170209
08/09/2017,246.47,247.31,246.06,247.25,62632619,248.473514352202,245.146485647798
08/10/2017,246.29,246.44,243.7,243.76,120479470,248.642744891455,244.911255108545
08/11/2017,244.02,244.8,243.75,244.12,74869947,248.844154038424,244.565845961576
08/14/2017,245.59,246.79,245.55,246.54,73291919,248.827962062386,244.683037937615
08/15/2017,246.98,247,246.16,246.51,55242746,248.812920345815,244.783079654186
08/16/2017,247.11,247.57,246.45,246.94,56715544,248.809585152126,244.781414847875
08/17/2017,246.24,246.6,243.09,243.09,128490396,249.168585048152,244.021414951848
08/18/2017,242.9,244.189,242.2,242.71,136747986,249.460886280217,243.312113719783
08/21/2017,242.64,243.2,241.83,242.9,65469736,249.609818499345,242.771181500655
08/22/2017,243.57,245.62,243.55,245.44,63140101,249.47718323975,242.70581676025
08/23/2017,244.33,245.05,244.16,244.56,50203837,249.337876693926,242.558123306074
08/24/2017,245,245.18,243.75,243.99,50741671,249.228644431733,242.346355568267
08/25/2017,244.9,245.61,244.39,244.56,64445912,249.110290685402,242.229709314599
08/28/2017,245.17,245.2,244.09,244.57,40565606,248.993249189914,242.126750810086
08/29/2017,243.06,245.15,242.93,244.85,51135715,248.784259101256,242.088740898744
08/30/2017,244.83,246.32,244.62,246.01,62030805,248.597649068483,242.132350931517
08/31/2017,246.72,247.77,246.0473,247.49,103803880,248.684148022483,242.098851977517
09/01/2017,247.92,248.33,247.67,247.84,62006989,248.763200591009,242.062799408991
09/05/2017,247.26,247.52,244.95,246.06,91398777,248.495422154726,242.149577845274
09/06/2017,246.84,247.28,246.23,246.9,57916867,248.437080246389,242.171919753611
09/07/2017,247.25,247.27,246.4,246.87,58034730,248.374962574633,242.196037425367
09/08/2017,246.54,247.11,246.3,246.58,63832825,248.481818477675,242.371181522325
09/11/2017,248.04,249.3,248.02,249.21,71364848,249.086506717071,242.27549328293
09/12/2017,249.63,250.09,249.42,250.05,56896027,249.748071790427,241.964928209573
09/13/2017,249.72,250.21,249.59,250.17,59228002,250.357626792955,241.721373207045
09/14/2017,249.8,250.32,249.6,250.09,95446349,250.851688389134,241.542311610867
09/15/2017,248.69,249.29,248.57,249.19,95432382,251.101450401953,241.902549598048
09/18/2017,249.61,250.12,249.28,249.72,46235238,251.30882079186,242.396179208141
09/19/2017,250,250.07,249.6,249.97,47108148,251.469596603799,242.942403396201
09/20/2017,250.07,250.19,248.92,250.06,59574083,251.792470583059,243.081529416941
09/21/2017,249.88,249.98,249.185,249.39,48211398,251.902745613113,243.454254386887
09/22/2017,249.05,249.63,249.02,249.44,51214032,251.881241213966,244.020758786034
09/25/2017,249.15,249.5532,248.08,248.93,57064357,251.795481108606,244.543518891394
09/26/2017,249.42,249.7,248.805,249.08,54081959,251.638279204756,245.151720795245
09/27/2017,249.88,250.49,248.87,250.05,81001426,251.532995830429,245.777004169571
09/28/2017,249.73,250.44,249.63,250.35,44778841,251.568275950258,246.175724049742
09/29/2017,250.34,251.32,250.13,251.23,85578002,251.862582707891,246.25541729211
10/02/2017,251.49,252.32,251.2926,252.32,59022985,252.363422698275,246.202577301726
10/03/2017,252.46,252.89,252.23,252.86,66810169,252.706511634502,246.539488365498
10/04/2017,252.69,253.44,252.56,253.16,55953619,253.119597964587,246.752402035413
10/05/2017,253.54,254.68,253.196,254.66,63522757,253.805675139277,246.845324860723
10/06/2017,254.15,254.7008,253.85,254.37,80645998,254.174858378617,247.255141621384
10/09/2017,254.63,254.7,253.65,253.95,35803138,254.610686102975,247.293313897026
10/10/2017,254.6,255.05,253.98,254.62,43057363,255.143486121601,247.2175138784
10/11/2017,254.51,255.02,254.32,255.02,47674325,255.690805525103,247.155194474897
10/12/2017,254.66,255.06,254.365,254.64,47080269,256.091398445138,247.209601554862
10/13/2017,255.14,255.27,254.64,254.95,54800435,256.45029908682,247.426700913181
10/16/2017,255.21,255.51,254.82,255.29,38521675,256.833085354487,247.600914645513
10/17/2017,255.23,255.52,254.98,255.47,31560964,257.19437642048,247.789623579521
10/18/2017,255.9,255.95,255.5,255.72,40888330,257.538723333682,248.011276666318
10/19/2017,254.83,255.83,254.35,255.79,61903788,257.765102782597,248.424897217404
10/20/2017,256.7,257.14,255.7744,257.11,89176377,258.144741635409,248.812258364591
10/23/2017,257.48,257.51,256.02,256.11,63915306,258.139299042268,249.535700957732
10/24/2017,256.6,256.83,256.15,256.56,66935910,258.071760483442,250.351239516559
10/25/2017,256.18,256.31,254,255.29,103715291,257.849303756167,251.097696243833
10/26/2017,255.99,256.3,255.48,255.62,69797972,257.561989203551,251.912010796449
10/27/2017,256.47,257.89,255.6254,257.71,85562544,257.681800641051,252.44019935895
10/30/2017,257.07,257.6,256.41,256.75,54285687,257.678387100863,252.886612899137
10/31/2017,257.18,257.44,256.805,257.15,60304781,257.750895294846,253.243104705154
11/01/2017,258.04,258.43,257.07,257.49,54202736,257.857013704225,253.569986295775
11/02/2017,257.41,257.75,256.19,257.59,56449535,258.094072514494,253.625927485506
11/03/2017,257.77,258.5,257.3,258.45,59589730,258.45611538184,253.67188461816
11/06/2017,258.3,259,258.22,258.85,49652598,258.787038740611,253.830961259389
11/07/2017,258.97,259.35,258.09,258.67,57502161,259.06511919634,253.95788080366
11/08/2017,258.47,259.22,258.15,259.11,50469579,259.410293228271,254.021706771729
11/09/2017,257.73,258.39,256.36,258.17,95085497,259.480061593462,254.304938406539
11/10/2017,257.73,258.2926,257.37,258.09,59984662,259.525185561591,254.573814438409
11/13/2017,257.31,258.59,257.27,258.33,50228648,259.598450354097,254.804549645904
11/14/2017,257.41,257.85,256.52,257.73,61315152,259.583979896386,255.045020103614
11/15/2017,256.62,257.22,255.63,256.44,80811525,259.539065511919,255.161934488081
11/16/2017,257.52,259.04,257.4748,258.62,67777027,259.623906189298,255.360093810702
11/17/2017,258.22,258.5882,257.77,257.86,75756833,259.659593659925,255.399406340075
11/20/2017,258.14,258.525,257.86,258.3,48075514,259.689628196421,255.58837180358
11/21/2017,259.18,260.2,259.18,259.99,69176799,260.037610010757,255.583389989243
11/22/2017,260,260.15,259.57,259.76,45033392,260.09548878243,255.97251121757
11/24/2017,260.32,260.48,260.16,260.36,27746365,260.256355383831,256.285644616169
11/27/2017,260.41,260.75,260,260.23,52274922,260.537729782129,256.256270217871
11/28/2017,260.76,262.9,260.655,262.87,98971719,261.471971650289,255.934028349711
11/29/2017,263.02,263.63,262.2,262.71,77512102,262.156990554153,255.805009445847
11/30/2017,263.76,266.05,263.67,265.01,127894389,263.400088423454,255.313911576546
12/01/2017,264.76,265.31,260.76,264.46,164390902,264.223580697934,255.177419302066
12/04/2017,266.31,266.8,264.08,264.14,94040560,264.859790251892,255.110209748109
12/05/2017,264.43,265.15,263.04,263.19,77994544,265.239061047859,255.164938952142
12/06/2017,262.87,263.73,262.71,263.24,75898566,265.582161770728,255.278838229272
12/07/2017,263.09,264.43,262.94,264.07,77218569,266.025840553959,255.331159446042
12/08/2017,264.99,265.52,264.72,265.51,76563873,266.654908079289,255.436091920711
12/11/2017,265.58,266.38,265.4793,266.31,83077533,267.337466842289,255.575533157711
12/12/2017,266.57,267.32,266.345,266.78,85195750,268.009634224937,255.748365775064
12/13/2017,267.06,267.56,266.65,266.75,102905409,268.500377622162,256.159622377839
12/14/2017,267.09,267.22,265.6,265.66,100666692,268.492125853731,257.089874146269
12/15/2017,265.45,267.04,265.39,266.51,144610290,268.768246546282,257.602753453718
12/18/2017,268.1,268.6,267.98,268.2,83676072,269.129723507474,258.275276492527
12/19/2017,268.48,268.53,267.09,267.17,82382876,269.169474494822,259.122525505179
12/20/2017,268.27,268.33,266.69,267.03,76751500,269.28848056045,259.70751943955
12/21/2017,267.74,268.385,267.3,267.58,67032339,269.332781722825,260.445218277175
12/22/2017,267.6,267.635,266.9,267.51,78720873,269.309446098593,261.183553901408
12/26/2017,267.05,267.4377,266.885,267.19,45244433,269.021670698981,262.167329301019
12/27/2017,267.38,267.73,267.01,267.32,57750986,269.081714995216,262.552285004785
12/28/2017,267.89,267.92,267.45,267.87,45116139,269.125308181146,263.024691818855
12/29/2017,268.53,268.55,266.64,266.86,96007424,269.195131912914,263.139868087086
01/02/2018,267.84,268.81,267.4,268.77,86655749,269.505864710512,263.260135289488
01/03/2018,268.96,270.64,268.96,270.47,90070416,270.117993674126,263.281006325874
01/04/2018,271.2,272.16,270.5447,271.61,80636408,270.77240621457,263.468593785431
01/05/2018,272.51,273.56,271.95,273.42,83523995,271.779822758546,263.479177241454
01/08/2018,273.31,274.1,272.98,273.92,57319192,272.773346471718,263.470653528283
01/09/2018,274.4,275.25,274.081,274.54,57253957,273.835937743102,263.311062256899
01/10/2018,273.68,274.42,272.92,274.12,69574318,274.639503149504,263.288496850496
01/11/2018,274.75,276.12,274.56,276.12,62361455,275.804905866892,263.057094133108
01/12/2018,276.42,278.11,276.0819,277.92,90816076,277.225110478732,262.753889521268
01/16/2018,279.35,280.09,276.18,276.97,106555142,278.109565507024,263.000434492976
01/17/2018,278.03,280.05,276.97,279.61,113258799,279.485358602501,262.934641397499
01/18/2018,279.48,279.96,278.58,279.14,100728006,280.591573221162,262.922426778839
01/19/2018,279.8,280.41,279.14,280.41,140920098,281.749781103427,263.088218896573
01/22/2018,280.17,282.69,280.11,282.69,91322408,283.197075987706,263.206924012294
01/23/2018,282.74,283.62,282.37,283.29,97084700,284.545230580013,263.429769419987
01/24/2018,284.02,284.7,281.84,283.18,134816117,285.611617879074,263.930382120926
01/25/2018,284.16,284.27,282.405,283.3,84587313,286.43827384225,264.71472615775
01/26/2018,284.25,286.6285,283.96,286.58,107743119,287.713134099976,265.365865900024
01/29/2018,285.93,286.43,284.5,284.68,90118337,288.345666418421,266.414333581579
01/30/2018,282.6,284.736,281.22,281.76,131796419,288.111417776162,268.138582223838
01/31/2018,282.73,283.3,280.68,281.9,118948131,287.911203773951,269.65179622605
02/01/2018,281.07,283.06,280.68,281.58,90102470,287.695665204446,270.978334795554
02/02/2018,280.08,280.23,275.41,275.45,173174790,287.326453173957,271.731546826043
02/05/2018,273.45,275.85,263.31,263.93,294681820,289.109422127992,268.999577872008
02/06/2018,259.94,269.7,258.7,269.13,355026780,289.552715771993,268.077284228007
02/07/2018,268.5,272.36,267.58,267.67,167376100,290.133989056803,266.809010943197
02/08/2018,268.01,268.17,257.59,257.63,246449505,292.356893405458,262.937106594543
02/09/2018,260.8,263.61,252.92,261.5,283565310,293.223124087343,260.608875912657
02/12/2018,263.83,267.01,261.6644,265.34,143735976,293.343930673483,259.230069326517
02/13/2018,263.97,266.62,263.31,266,81223640,293.368209328292,258.108790671708
02/14/2018,264.31,270,264.3,269.59,120735685,292.967862517449,257.507137482551
02/15/2018,271.57,273.04,268.77,273.03,111200286,292.593289420654,257.270710579346
02/16/2018,272.32,275.32,272.27,273.11,160420135,292.061298614119,257.072701385881
02/20/2018,272.03,273.67,270.5,271.4,86369662,291.136827970478,256.868172029522
02/21/2018,271.9,274.72,269.94,270.05,98883740,290.004987360851,256.676012639149
02/22/2018,271.1,273.05,269.64,270.4,110511290,288.777507309028,256.625492690972
02/23/2018,271.79,274.71,271.25,274.71,92766428,287.635635767614,256.908364232386
02/26/2018,275.93,278.01,275.26,277.9,86491406,286.004120993412,257.671879006589
02/27/2018,278.11,278.92,274.36,274.43,99099165,284.286543900857,258.364456099144
02/28/2018,275.68,276.19,271.29,271.65,121907767,282.870387545635,258.769612454365
03/01/2018,271.41,273.17,266,267.7,176855077,281.091304111987,259.128695888013
03/02/2018,265.8,269.72,264.82,269.08,139083217,279.124841284995,259.845158715005
03/05/2018,267.73,272.89,267.61,272.19,97307387,278.658349607843,259.985650392157
03/06/2018,273.3,273.39,271.18,272.88,79213163,278.884517224332,260.654482775668
03/07/2018,270.42,273.18,270.2,272.78,87063502,279.154235815273,260.749764184727
03/08/2018,273.55,274.24,272.42,274.1,66901150,279.583031191198,260.963968808802
03/09/2018,275.7,278.87,275.34,278.87,113625335,279.395545843536,263.275454156465
03/12/2018,279.2,279.91,278.0801,278.52,71924793,279.469598996997,264.903401003003
03/13/2018,279.84,280.41,276.03,276.72,91968937,279.573424830924,265.937575169076
03/14/2018,277.81,278.02,274.67,275.3,105895079,279.367591914074,267.073408085926
03/15/2018,275.88,276.61,274.43,275,83433038,279.448455497124,267.533544502877
03/16/2018,274.5,275.39,274.14,274.2,100343673,279.510675974597,267.588324025403
03/19/2018,273.35,273.38,268.62,270.49,109208442,279.525909516324,267.311090483676
03/20/2018,270.94,271.67,270.18,270.95,59757271,279.536216282835,267.255783717165
03/21/2018,270.9,273.27,270.19,270.43,78709578,279.515909768232,267.314090231768
03/22/2018,267.91,268.87,263.36,263.67,148785916,280.423098763723,265.733901236277
03/23/2018,264.17,265.02,257.83,258.05,183534751,282.033573303772,262.457426696229
03/26/2018,262.13,265.43,259.41,265.11,141956102,281.503420674098,261.708579325902
03/27/2018,266.17,266.77,258.84,260.6,129941445,281.808427620472,260.020572379528
03/28/2018,260.75,262.64,258.58,259.83,146452306,282.229194897825,258.417805102176
03/29/2018,261.12,265.26,259.8389,263.15,124244790,282.361961682646,257.830038317354
04/02/2018,262.55,263.13,254.67,257.47,186286343,282.961042718687,256.069957281313
04/03/2018,258.87,261.31,256.84,260.77,119956861,282.849341566879,255.039658433121
04/04/2018,256.75,264.355,256.6,263.56,123715339,282.449073753432,254.507926246568
04/05/2018,265.55,266.64,264.32,265.64,82652618,281.998746520832,254.244253479168
04/06/2018,263.42,265.11,258,259.72,179521209,281.455210592622,253.349789407378
04/09/2018,261.37,264.84,259.9356,261,105442932,279.782394290835,253.235605709165
04/10/2018,264.27,266.04,262.98,265.15,105573736,277.919903089557,253.761096910443
04/11/2018,263.47,265.64,263.39,263.76,91140243,276.211817356354,254.173182643646
04/12/2018,265.26,267,265.06,265.93,68890480,274.735186543065,254.712813456935
04/13/2018,267.41,267.54,264.01,265.15,85079176,273.07291906031,255.39008093969
04/16/2018,267,268.2,266.07,267.33,63405287,271.617467252015,256.158532747985
04/17/2018,269.33,270.87,268.75,270.19,64682036,271.552161673003,256.193838326997
04/18/2018,270.69,271.3,269.87,270.39,57303857,271.424172778081,256.265827221919
04/19/2018,269.65,269.88,267.72,268.89,77655909,271.10544533199,256.43055466801
04/20/2018,268.81,269.06,265.61,266.61,99953133,271.355775497223,256.474224502777
04/23/2018,267.26,267.89,265.35,266.57,65557954,271.353089274965,257.328910725035
04/24/2018,267.73,267.9762,261.28,262.98,112885452,271.261321400891,257.207678599109
04/25/2018,262.91,264.13,260.85,263.63,103840948,271.220879369828,257.551120630173
04/26/2018,264.79,267.2452,264.29,266.31,67731942,271.258633445227,258.161366554773
04/27/2018,267,267.34,265.5,266.56,57053647,271.435353087601,258.3256469124
04/30/2018,267.26,267.89,264.43,264.51,82182324,270.846307531439,259.618692468561
05/01/2018,263.87,265.1,262.11,264.98,74203365,270.674401724204,260.211598275796
05/02/2018,264.76,265.68,262.76,263.2,86368943,270.684595041447,260.165404958553
05/03/2018,262.26,263.36,259.05,262.62,136311479,270.671823264979,259.876176735021
05/04/2018,261.52,266.7892,261.15,266.02,91222075,270.351511522298,260.826488477702
05/07/2018,266.89,268.02,266.11,266.92,55304907,270.183090273603,261.586909726397
05/08/2018,266.5,267.325,265.15,266.92,67499247,270.280291264971,261.666708735029
05/09/2018,267.68,269.865,267.09,269.5,59666143,270.701929837341,261.819070162659
05/10/2018,270.34,272.39,270.22,272.02,72063931,271.660874802228,261.469125197772
05/11/2018,272.16,273.15,271.58,272.85,59871511,272.683658517913,261.216341482087
05/14/2018,273.34,274.08,272.36,272.98,54790606,273.541138125624,260.923861874376
05/15/2018,271.59,271.61,270.03,271.1,87036036,273.683683726188,260.872316273812
05/16/2018,271.14,272.76,271.11,272.24,53942631,274.002689608269,260.738310391731
05/17/2018,271.94,273.23,271.13,272.01,56536400,274.435321245335,260.617678754665
05/18/2018,271.62,272.03,270.93,271.33,64367959,274.850119840256,260.674880159744
05/21/2018,273.01,273.98,271.3512,273.37,58025875,275.570856914335,260.634143085666
05/22/2018,273.96,274.25,272.24,272.61,52966358,275.909605503976,261.258394496024
05/23/2018,271.17,273.39,270.99,273.36,64694184,276.307307237992,261.833692762008
05/24/2018,272.91,273.22,270.78,272.8,76043827,276.689377286645,262.100622713355
05/25/2018,272.15,272.86,271.58,272.15,56374755,276.941275006838,262.407724993162
05/29/2018,270.31,271.17,267.76,269.02,115908607,276.781415552062,263.018584447938
05/30/2018,270.5,273.11,270.42,272.61,69678449,276.869310789642,263.693689210358
05/31/2018,272.15,272.49,270.255,270.94,93519941,276.40063494259,264.93636505741
06/01/2018,272.41,273.94,272.33,273.6,71258411,275.735777879895,266.699222120105
06/04/2018,274.53,275.185,274.26,274.9,45392351,275.77679476467,267.54620523533
06/05/2018,275.05,275.53,274.18,275.1,51135038,275.830130167992,268.310869832008
06/06/2018,275.79,277.52,275.09,277.4,62732215,276.25669865652,268.93230134348
06/07/2018,277.95,278.28,276.34,277.37,72969402,276.917150544307,269.058849455692
06/08/2018,276.85,278.25,276.66,278.19,72139719,277.800086459676,268.792913540324
06/11/2018,278.44,279.37,278.31,278.56,58892515,278.627519200226,268.536480799774
06/12/2018,279.03,279.33,278.19,278.92,72329028,279.422536416399,268.335463583601
06/13/2018,279.19,279.48,277.8,278.03,79070610,279.895785618899,268.555214381101
06/14/2018,279.01,279.33,278.0599,278.73,77097620,280.466130492138,268.633869507862
06/15/2018,276.6,277.51,275.35,277.13,120143175,280.703407566053,268.908592433947
06/18/2018,275.49,276.7,274.95,276.56,52917581,280.786300136402,269.348699863598
06/19/2018,274,275.75,273.53,275.5,97531510,280.841487626824,269.506512373176
06/20/2018,276.27,276.72,275.59,275.97,53785486,280.893524475331,269.790475524669
06/21/2018,275.96,275.98,273.68,274.24,71061404,280.887717550018,269.884282449982
06/22/2018,275.66,275.785,274.49,274.74,56612003,280.866051550954,270.099948449046
06/25/2018,273.44,273.6162,269.1,271,137854162,280.971823016214,269.879176983786
06/26/2018,271.64,272.56,270.79,271.6,68683211,280.595922319159,270.513077680842
06/27/2018,272.26,273.865,269.18,269.35,105110674,280.983888666755,269.799111333245
06/28/2018,269.29,271.75,268.49,270.89,76650517,280.989385343889,269.788614656111
06/29/2018,272.12,273.66,271.1495,271.28,97592499,281.107994772929,269.438005227071
07/02/2018,269.51,272.04,269.24,271.86,63554774,281.142348353982,269.099651646018
07/03/2018,272.87,272.98,270.42,270.9,42187071,281.207309712843,268.614690287158
07/05/2018,272.17,273.18,270.96,273.11,56925919,280.93101449594,268.46198550406
07/06/2018,273.14,275.84,272.715,275.42,66493696,280.723240034504,268.474759965496
07/09/2018,276.55,277.96,276.5,277.9,50550399,280.675948021614,268.493051978386
07/10/2018,278.41,279.01,278.08,278.9,51966829,280.738956394965,268.464043605035
07/11/2018,277.15,278.04,276.52,276.86,77054739,280.407494076832,268.589505923168
07/12/2018,278.28,279.43,277.6,279.37,60124687,280.66060122967,268.47039877033
07/13/2018,279.17,279.93,278.66,279.59,48234964,280.831310538643,268.385689461357
07/16/2018,279.64,279.803,278.84,279.34,48201038,281.190503380197,268.247496619803
07/17/2018,278.47,280.91,278.41,280.47,52315500,281.818442279592,268.010557720408
07/18/2018,280.56,281.18,280.06,281.06,44593465,282.597913897951,267.78708610205
07/19/2018,280.31,280.74,279.46,280,61412117,283.086805470039,267.701194529961
07/20/2018,279.77,280.48,279.5,279.68,82372729,283.558460706263,267.773539293737
07/23/2018,279.45,280.43,279.06,280.2,47047565,284.058898767834,267.819101232166
07/24/2018,281.79,282.56,280.63,281.61,68026935,284.615685549082,268.323314450918
07/25/2018,281.33,284.37,281.28,284.01,78882927,285.542791254969,268.637208745031
07/26/2018,283.2,284.11,283.09,283.34,57919495,285.871792929614,269.707207070386
07/27/2018,283.71,283.82,280.38,281.42,76783177,285.887666659338,270.744333340662
07/30/2018,281.51,281.69,279.36,279.95,63742508,285.620553703773,271.878446296228
07/31/2018,280.81,282.02,280.38,281.33,68570493,285.399837702272,273.046162297728
08/01/2018,281.56,282.13,280.1315,280.86,53853326,284.60390855947,274.838091440531
08/02/2018,279.39,282.58,279.16,282.39,63426363,284.142936330988,276.227063669012
08/03/2018,282.53,283.6577,282.33,283.6,53935386,284.169966442808,277.018033557192
08/06/2018,283.64,284.99,283.2015,284.64,39400887,284.693413587061,277.168586412939
08/07/2018,285.39,286.01,285.24,285.58,43196646,285.413153806208,277.116846193792
08/08/2018,285.39,285.91,284.94,285.46,42114551,285.708275470226,277.681724529774
08/09/2018,285.53,285.97,284.915,285.07,35716976,286.10049511587,277.85950488413
08/10/2018,283.45,284.055,282.36,283.16,77076044,286.156886049385,278.160113950616
08/13/2018,283.47,284.16,281.77,282.1,65732909,286.08104898237,278.51195101763
08/14/2018,282.92,284.17,282.4833,283.9,43842031,286.216624280987,278.719375719013
08/15/2018,282.38,282.54,280.16,281.78,102887320,286.21144871846,278.79655128154
08/16/2018,283.4,285.04,283.36,284.06,69967919,286.286184823408,279.127815176592
08/17/2018,283.83,285.5601,283.37,285.06,65618481,286.410515395233,279.541484604768
08/20/2018,285.57,285.97,285.06,285.67,39807490,286.62692194582,279.872078054181
08/21/2018,286.25,287.31,285.7135,286.34,67271983,287.029429976746,279.942570023255
08/22/2018,285.88,286.76,285.575,286.17,44993333,287.321612640839,279.866387359161
08/23/2018,285.97,286.94,285.43,285.79,49204851,287.561841467283,279.871158532717
08/24/2018,286.44,287.67,286.38,287.51,57487399,288.050778653967,279.991221346034
08/27/2018,288.86,289.9,288.68,289.78,57072377,288.824278635312,280.200721364689
08/28/2018,290.3,290.4175,289.4,289.92,46943472,289.597760303106,280.286239696894
08/29/2018,290.16,291.74,289.8854,291.48,61485514,290.54890425442,280.397095745581
08/30/2018,290.94,291.36,289.63,290.3,61229501,291.150368135421,280.58663186458
08/31/2018,289.84,290.81,289.29,290.31,66140838,291.714358971971,280.69364102803
09/04/2018,289.84,290.21,288.68,289.81,57594367,292.137726427201,280.787273572799
09/05/2018,289.41,289.64,287.89,289.03,72452437,292.401439109185,280.868560890816
09/06/2018,289.15,289.49,287,288.16,65909863,292.546497208522,280.993502791478
09/07/2018,286.98,288.7,286.71,287.6,73524824,292.629186194093,281.163813805907
09/10/2018,288.74,289.04,287.88,288.1,50210903,292.631400418177,281.655599581824
09/11/2018,287.37,289.55,286.975,289.05,50530492,292.518285152031,282.463714847969
09/12/2018,289.06,289.8,288.23,289.12,59810758,292.542906386033,282.961093613967
09/13/2018,290.32,291.0384,289.995,290.83,51034222,292.314928079883,284.094071920117
09/14/2018,291.06,291.27,290,290.88,55079875,292.343759996342,284.747240003659
09/17/2018,290.82,290.86,289.03,289.34,68244043,292.214944833868,285.304055166132
09/18/2018,289.58,291.58,289.55,290.91,61930407,292.289748919535,285.753251080465
09/19/2018,290.97,291.69,290.825,291.22,49080562,292.423331376118,286.107668623882
09/20/2018,292.64,293.94,291.2363,293.58,100360646,292.987026111511,286.28497388849
09/21/2018,293.09,293.22,291.81,291.99,105597145,292.945149212705,286.946850787296
09/24/2018,291.34,291.5,290.37,291.02,53409645,292.934962457511,287.30803754249
09/25/2018,291.53,291.65,290.4833,290.75,44370037,292.991673262405,287.348326737595
09/26/2018,290.91,292.24,289.41,289.88,79739674,292.990435827428,287.345564172573
09/27/2018,290.41,291.91,290.1,290.69,59249455,292.898000135385,287.358999864615
09/28/2018,289.99,291.28,289.95,290.72,70091385,292.930229940131,287.36877005987
10/01/2018,292.11,292.93,290.98,291.73,62078937,293.08524065143,287.355759348571
10/02/2018,291.56,292.355,291.14,291.56,47258227,293.223692713566,287.392307286435
10/03/2018,292.74,293.21,291.32,291.72,64694594,293.358146583503,287.526853416497
10/04/2018,291.18,291.24,287.66,289.44,111545910,293.271215356044,287.741784643956
10/05/2018,289.69,290.27,286.22,287.82,105961360,293.237256422932,287.797743577068
10/08/2018,287.05,288.22,285.5,287.82,87742172,293.275273980678,287.731726019323
10/09/2018,287.39,288.86,286.77,287.4,74338982,293.447436188012,287.394563811988
10/10/2018,286.83,286.91,277.88,278.3,214756170,295.965540238956,283.794459761044
10/11/2018,277.08,278.9,270.36,272.17,274840490,298.75006911125,279.14393088875
10/12/2018,276.77,277.09,272.37,275.95,183186492,299.465854810211,276.935145189789
10/15/2018,275.55,277.04,274.3,274.4,102263717,300.201333188426,274.705666811574
10/16/2018,276.6,280.82,276.07,280.4,118255834,299.926597770525,273.929402229475
10/17/2018,280.44,281.15,277.56,280.45,110625987,299.523892220431,273.255107779569
10/18/2018,279.4,280.07,274.97,276.4,134557525,298.916242377616,272.144757622384
10/19/2018,277.13,279.3,275.47,276.25,139901634,298.36631655899,271.12068344101
10/22/2018,277,277.36,274.41,275.01,82415812,297.874519802225,270.011480197776
10/23/2018,270.95,274.87,268.61,273.61,146352719,297.342106621373,268.829893378627
10/24/2018,273.33,273.76,264.7,265.32,177806697,297.704106903585,266.011893096415
10/25/2018,267.38,271.81,266.23,270.08,138061545,296.920815227137,264.734184772863
10/26/2018,265.92,271,262.29,265.33,201574596,296.321366726286,262.794633273714
10/29/2018,268.8,270.25,259.85,263.86,160749101,295.278734397135,261.050265602865
10/30/2018,263.67,268.12,263.12,267.77,157115995,293.496459378641,260.453540621359
