Date,Time,Open,High,Low,Close,Volume,"Volume Weighted Moving Average - VMA - VMA(Close,60)","Linear Regression - LR - LR(20)","BOLLINGER BAND ® - BB - BBUpper(20,2)","BOLLINGER BAND ® - BB - BBLower(20,2)","Standard Deviation - SD - SD(5,Population)"
04/03/2020,10:19 AM,156.1,156.26,155.88,156.14,164696,155.702969481767,156.604135714365,157.333413112164,156.103706887837,0.312352365124654
04/03/2020,10:20 AM,156.14,156.1472,155.9,155.955,115413,155.734983685456,156.424475714365,157.38085628571,156.01776371429,0.251328470330074
04/03/2020,10:21 AM,155.945,156.28,155.88,156.25,145212,155.807143497124,156.340601428651,157.386212500943,155.967907499058,0.131962115749198
04/03/2020,10:22 AM,156.245,156.27,155.95,155.9689,59983,155.835493961781,156.239380000079,157.384540372461,155.86846962754,0.110161125620736
04/03/2020,10:23 AM,155.9886,155.99,155.47,155.55,129631,155.856518420709,156.064807142937,157.440828072975,155.679181927026,0.238280325655972
04/03/2020,10:24 AM,155.545,155.8,155.51,155.77,91077,155.883234495525,155.900091428651,157.473151918017,155.585858081984,0.232234695075507
04/03/2020,10:25 AM,155.8,156.03,155.59,156.01,116661,155.933080119607,155.796661428651,157.477291249455,155.536718750546,0.235910562714992
04/03/2020,10:26 AM,156,156.08,155.85,156.06,82808,155.972109637746,155.743445714365,157.448584732846,155.490925267155,0.188608254315337
04/03/2020,10:27 AM,156.055,156.125,155.91,155.957,51754,156.003118399427,155.685254285794,157.413254516515,155.437945483486,0.18743916345851
04/03/2020,10:28 AM,155.95,155.95,155.37,155.4,123589,156.027148897176,155.554725714366,157.387216335626,155.301483664375,0.240618868766543
04/03/2020,10:29 AM,155.39,155.48,155.11,155.2099,146513,156.042045503517,155.426607142937,157.328105625046,155.164584374954,0.351624426909304
04/03/2020,10:30 AM,155.185,155.4899,155.07,155.4899,119293,156.116696485006,155.36260000008,157.240115510452,155.100454489548,0.328822314325501
04/03/2020,10:31 AM,155.48,155.66,155.4,155.46,89711,156.218519209803,155.298661428652,157.165545433664,155.036024566336,0.246841071147979
04/03/2020,10:32 AM,155.5,155.6514,155.121,155.2973,77087,156.22714063698,155.242364285795,157.043772170507,154.984527829494,0.104195228287863
04/03/2020,10:33 AM,155.305,155.52,155.3,155.452,72124,156.234766819161,155.22555000008,156.916530890711,154.96796910929,0.109012612102789
04/03/2020,10:34 AM,155.44,155.5,155.23,155.273,61703,156.257793487625,155.193035714366,156.782227832713,154.943572167287,0.0904519010223385
04/03/2020,10:35 AM,155.27,155.42,155.21,155.2142,76614,156.262436932548,155.176272857224,156.606735294636,154.950484705365,0.0990752037437794
04/03/2020,10:36 AM,155.2,155.7,155.17,155.61,97708,156.277520265712,155.235098571509,156.444503900171,155.00571609983,0.143728549674246
04/03/2020,10:37 AM,155.6173,155.92,155.59,155.8624,93521,156.288962212867,155.322084285795,156.367111620409,155.035348379592,0.235535767138235
04/03/2020,10:38 AM,155.86,155.88,155.355,155.65,72018,156.29348882067,155.351947142938,156.32001979784,155.03794020216,0.243615257300538
04/03/2020,10:39 AM,155.7,155.7,155.29,155.3808,62645,156.295080326805,155.342672857224,156.257820251645,155.024219748355,0.224664856171816
04/03/2020,10:40 AM,155.39,155.6525,155.333,155.64,59451,156.287275236338,155.373881428653,156.225048142634,155.025491857367,0.152971338492372
04/03/2020,10:41 AM,155.645,155.78,155.52,155.57,71573,156.278928971666,155.426090000081,156.11820762479,155.064332375211,0.154772317958251
04/03/2020,10:42 AM,155.58,155.86,155.57,155.76,76645,156.253976372521,155.49518857151,156.085205756515,155.076444243485,0.125418110338414
04/03/2020,10:43 AM,155.76,155.82,155.28,155.33,80634,156.231308636906,155.445524285796,156.085875915674,155.053774084326,0.160418771970829
04/03/2020,10:44 AM,155.33,155.64,155.14,155.62,134710,156.213723239109,155.474860000082,156.070825784217,155.053824215784,0.141506183602157
04/03/2020,10:45 AM,155.63,155.82,155.51,155.74,62354,156.20704561053,155.552624285796,156.022190765075,155.075459234926,0.154479772137306
04/03/2020,10:46 AM,155.71,155.83,155.56,155.77,45599,156.203049275104,155.644817142939,155.959481262489,155.109168737512,0.16596385148508
04/03/2020,10:47 AM,155.785,155.96,155.7,155.84,85680,156.186868840167,155.743852857225,155.932922236973,155.124027763028,0.179666357450264
04/03/2020,10:48 AM,155.83,155.9846,155.72,155.8901,63877,156.180666459893,155.798164285796,155.981965955938,155.123994044063,0.0924160245766228
04/03/2020,10:49 AM,155.9,155.94,155.7,155.9,40249,156.178587086833,155.828302857225,156.011525527686,155.163444472315,0.0637062132326426
04/03/2020,10:50 AM,155.88,155.9,155.67,155.79,68375,156.172119871235,155.856154285796,156.032847604349,155.172132395652,0.0519430610862342
04/03/2020,10:51 AM,155.77,155.775,155.53,155.74,72996,156.161386157287,155.867442857225,156.045610947568,155.187369052432,0.0604840607482526
04/03/2020,10:52 AM,155.7058,155.98,155.6105,155.96,86347,156.164526213124,155.899318571511,156.077382463407,155.221867536594,0.0796577780574739
04/03/2020,10:53 AM,155.95,156.23,155.95,156.18,162181,156.167041296503,155.978054285797,156.16155103243,155.21049896757,0.154090882282585
04/03/2020,10:54 AM,156.18,156.28,155.951,155.99,91410,156.167421496424,155.993204285797,156.175026572372,155.268723427629,0.156639714003156
04/03/2020,10:55 AM,156.07,156.08,155.72,155.8,97172,156.161747769617,155.956945714368,156.140508875156,155.361821124845,0.154867685459146
04/03/2020,10:56 AM,155.8201,155.9,155.71,155.9,48414,156.159658557539,155.970470000083,156.154499814667,155.376830185334,0.125155902754466
04/03/2020,10:57 AM,155.9,156.2,155.89,156.1801,76026,156.157266132881,156.057110000083,156.208940830538,155.354159169463,0.1512838444532
04/03/2020,10:58 AM,156.176,156.24,156.08,156.19,45397,156.150951803057,156.119810000083,156.266427846149,155.350672153852,0.153566668279163
04/03/2020,10:59 AM,156.189,156.2,156,156.04,60208,156.141565768431,156.120018571512,156.265097633895,155.417922366105,0.153435072889759
04/03/2020,11:00 AM,156.04,156.15,155.935,156.06,37214,156.138431752421,156.140444285797,156.285698850921,155.439321149079,0.106151974082665
04/03/2020,11:01 AM,156.09,156.38,156.08,156.345,98926,156.131475854943,156.200798571512,156.351292725023,155.451227274978,0.109438026298944
04/03/2020,11:02 AM,156.37,156.465,156.32,156.3929,69502,156.113700298473,156.277977142941,156.425728426663,155.440081573337,0.143791326568412
04/03/2020,11:03 AM,156.39,156.41,156.22,156.2965,58918,156.095437689446,156.285211428655,156.413982913783,155.548477086217,0.147739627744107
04/03/2020,11:04 AM,156.28,156.28,156.13,156.26,53525,156.089419758674,156.300860000084,156.42871069074,155.59774930926,0.114566825930459
04/03/2020,11:05 AM,156.24,156.4199,156.205,156.24,52322,156.082451348362,156.315651428655,156.445020123283,155.631439876718,0.0559124100915943
04/03/2020,11:06 AM,156.26,156.29,155.9,156.04,74696,156.068815660518,156.289157142941,156.439493283973,155.663966716028,0.115583552494841
04/03/2020,11:07 AM,156.03,156.03,155.7,155.84,97023,156.053723877101,156.228662857227,156.439493283973,155.663966716028,0.172500318833197
04/03/2020,11:08 AM,155.8534,155.89,155.645,155.89,54113,156.02884581965,156.182464285798,156.439496622852,155.663953377148,0.173158886581516
04/03/2020,11:09 AM,155.88,155.95,155.8,155.85,36641,155.986823322902,156.129828571513,156.441495737466,155.656954262535,0.151973681937146
04/03/2020,11:10 AM,155.835,155.99,155.67,155.91,59823,155.95907665206,156.078050000084,156.434921630871,155.675528369129,0.0717216842949779
04/03/2020,11:11 AM,155.88,156.1,155.79,155.93,51622,155.933180114324,156.023271428656,156.421195800315,155.708254199685,0.0344093009718696
04/03/2020,11:12 AM,155.9198,156.14,155.8512,156,51310,155.913974070651,156.000778571513,156.421266720376,155.712183279624,0.049638694572603
04/03/2020,11:13 AM,156,156.1,155.87,155.89,53447,155.900895976633,155.97928571437,156.41074826495,155.69370173505,0.0496386946019187
04/03/2020,11:14 AM,155.91,156.0395,155.79,155.9,50045,155.889482192288,155.944792857227,156.411480455657,155.683969544343,0.0392937654309261
04/03/2020,11:15 AM,155.9097,155.95,155.75,155.75,42653,155.8638732568,155.864728571513,156.416368545697,155.674081454304,0.0816333265127977
04/03/2020,11:16 AM,155.73,155.85,155.57,155.78,86338,155.843651247373,155.800950000085,156.423222827469,155.655227172531,0.09002221949004
04/03/2020,11:17 AM,155.78,155.8,155.565,155.68,68662,155.828213773796,155.748324285799,156.422622618031,155.60581738197,0.0841427358812863
04/03/2020,11:18 AM,155.695,155.81,155.51,155.52,55256,155.812788733158,155.674118571514,156.433461271007,155.527978728993,0.125155902789347
04/03/2020,11:19 AM,155.53,155.65,155.53,155.56,48839,155.798437071176,155.601912857228,156.443925191302,155.469514808699,0.10244998779743
04/03/2020,11:20 AM,155.555,155.6,155.34,155.595,101426,155.790025618359,155.545064285799,156.442627704844,155.424312295156,0.0929300812680189
04/03/2020,11:21 AM,155.58,155.66,155.44,155.49,47622,155.772022127443,155.503858571514,156.398059194635,155.383380805365,0.065909028241708
04/03/2020,11:22 AM,155.495,155.6,155.43,155.505,34831,155.767308511114,155.482442857228,156.324685144125,155.367964855876,0.0383927075823709
04/03/2020,11:23 AM,155.5106,155.52,155.25,155.3,66284,155.766673164609,155.426000000085,156.284414951569,155.308585048431,0.102225241509048
04/03/2020,11:24 AM,155.31,155.31,155.09,155.16,104805,155.752248471468,155.354142857228,156.255329738336,155.227670261664,0.157638827700209
04/03/2020,11:25 AM,155.17,155.1912,154.87,154.9751,152471,155.718973636504,155.261661428657,156.240211067607,155.116298932393,0.201150594321819
04/03/2020,11:26 AM,154.97,155.17,154.97,154.985,102682,155.695870975682,155.169088571514,156.237561355192,155.013448644808,0.200153944746786
04/03/2020,11:27 AM,154.99,155.16,154.9,155.07,79239,155.681884487082,155.087372857229,156.236003861292,154.938006138709,0.121082953363029
04/03/2020,11:28 AM,155.0699,155.33,155.032,155.17,69789,155.681685735822,155.040228571515,156.208601351805,154.893408648196,0.0828379236954374
04/03/2020,11:29 AM,155.1662,155.25,155.0697,155.19,49288,155.691978830754,155.0030842858,156.17850653818,154.857503461821,0.0897879814059413
04/03/2020,11:30 AM,155.2,155.27,155.04,155.07,59601,155.688964894561,154.959082857229,156.13828587842,154.813724121581,0.0748064167967291
04/03/2020,11:31 AM,155.1,155.1,154.81,154.885,90358,155.676853289839,154.894724285801,156.099277613904,154.748232386096,0.108055541235571
04/03/2020,11:32 AM,154.885,154.9,154.7,154.81,82827,155.666977962727,154.838365714372,156.035892686475,154.692617313525,0.15238110119948
04/03/2020,11:33 AM,154.8,155.13,154.79,155.09,104413,155.656669496394,154.840007142944,155.960225739798,154.688284260203,0.14001428494743
04/03/2020,11:34 AM,155.1,155.13,154.96,155.0762,79070,155.651569152003,154.851514285801,155.86930907297,154.696820927031,0.115917860572792
04/03/2020,11:35 AM,155.09,155.23,155.01,155.1401,66427,155.651461781428,154.871657142944,155.80069815327,154.704441846731,0.128731590546036
04/03/2020,11:36 AM,155.16,155.16,155,155.065,42405,155.646611298343,154.889565714373,155.713541493803,154.720098506198,0.116004751619872
04/03/2020,11:37 AM,155.06,155.165,154.89,154.9927,65301,155.631863026755,154.894261428658,155.639781187662,154.725128812339,0.0475679302866791
04/03/2020,11:38 AM,155.01,155.245,154.85,155.1699,57626,155.625290795647,154.925684285801,155.595258891399,154.734641108602,0.0619181847243594
04/03/2020,11:39 AM,155.165,155.3215,155.08,155.3215,72570,155.623710696214,154.99426285723,155.550876227854,154.755173772147,0.110575975714956
04/03/2020,11:40 AM,155.33,155.425,155.2601,155.31,56725,155.619302442017,155.06761285723,155.489963267848,154.787586732153,0.130380971037475
04/03/2020,11:41 AM,155.3,155.33,155.0244,155.04,64623,155.611323319133,155.084391428659,155.430261782332,154.802288217669,0.134786488919489
04/03/2020,11:42 AM,155.05,155.2448,155,155.075,42560,155.603205260794,155.115598571516,155.353344138711,154.83620586129,0.116271637130113
04/03/2020,11:43 AM,155.07,155.28,155.03,155.03,61410,155.600066509096,155.124091428659,155.323235119549,154.839314880452,0.131906633671985
04/03/2020,11:44 AM,155.0287,155.1204,154.87,154.87,46270,155.591189356156,155.092727142945,155.322492812162,154.811057187839,0.141421356220846
04/03/2020,11:45 AM,154.86,155,154.82,154.98,34333,155.583771545252,155.067444285802,155.322395171747,154.811644828254,0.0713021739282904
04/03/2020,11:46 AM,155.0062,155.0062,154.85,154.9,51760,155.573031292318,155.028224285802,155.326166864763,154.799373135238,0.0769675256210819
04/03/2020,11:47 AM,154.89,154.9,154.61,154.62,80274,155.548677144832,154.946718571516,155.366692285367,154.713847714633,0.141844985815654
04/03/2020,11:48 AM,154.6355,154.76,154.58,154.6491,57907,155.530539942968,154.887045714374,155.376267759142,154.652182240858,0.14310684679177
04/03/2020,11:49 AM,154.6326,154.77,154.61,154.61,42826,155.517223340031,154.829552857231,155.377922287337,154.592527712664,0.156246118674277
04/03/2020,11:50 AM,154.62,154.85,154.61,154.7699,51722,155.503110651646,154.79804142866,155.371650156304,154.568789843697,0.11090231739942
04/03/2020,11:51 AM,154.79,154.87,154.6401,154.76,52942,155.489093846204,154.750478571517,155.374306350299,154.553633649702,0.0691673622749379
04/03/2020,11:52 AM,154.723,154.8,154.65,154.66,27014,155.473254322391,154.678630000088,155.382954607442,154.529985392559,0.0636500118097088
04/03/2020,11:53 AM,154.65,154.81,154.6422,154.745,28212,155.438119882249,154.652710000089,155.370586121045,154.507853878956,0.0629409373926283
04/03/2020,11:54 AM,154.7317,154.7317,154.4738,154.51,67888,155.40844738203,154.586695714374,155.375629446101,154.4461905539,0.0975743901064909
04/03/2020,11:55 AM,154.51,154.867,154.49,154.775,57893,155.388702688466,154.584374285803,155.348527655383,154.436782344618,0.0984377976502448
04/03/2020,11:56 AM,154.78,154.98,154.7,154.9,61188,155.374308318849,154.602972857232,155.333423772294,154.435386227707,0.129406336772135
04/03/2020,11:57 AM,154.89,154.92,154.77,154.845,40040,155.352385323025,154.606484285803,155.323522737315,154.430517262686,0.133902949936876
04/03/2020,11:58 AM,154.85,155.0111,154.8,154.955,53011,155.336705981082,154.650254285803,155.294017108647,154.438532891354,0.155389832354046
04/03/2020,11:59 AM,154.9627,155,154.8552,154.92,40438,155.320916294393,154.705754285803,155.221010090553,154.471389909448,0.0630396700327163
04/03/2020,12:00 PM,154.92,154.92,154.75,154.81,42045,155.307866574972,154.745411428661,155.12978160026,154.512618399741,0.0520960651019345
04/03/2020,12:01 PM,154.78,155.01,154.76,154.84,65080,155.272100261591,154.770782857232,155.103293485027,154.519106514973,0.0543507129563436
04/03/2020,12:02 PM,154.83,154.86,154.65,154.76,41122,155.245294073521,154.787654285804,155.061781661633,154.529118338368,0.0713862731651589
04/03/2020,12:03 PM,154.73,154.73,154.45,154.4515,64051,155.214786122346,154.747232857232,155.049797856994,154.483252143006,0.160999254674762
04/03/2020,12:04 PM,154.46,154.57,154.42,154.5443,72801,155.186594986545,154.71631000009,155.045058726598,154.455421273403,0.154609192481073
04/03/2020,12:05 PM,154.53,154.96,154.47,154.75,122717,155.157888253003,154.739241428661,155.014114584057,154.463365415944,0.146245828646519
04/03/2020,12:06 PM,154.75,154.75,154.42,154.48,80917,155.126051606138,154.707315714376,155.004542164551,154.43093783545,0.132374024618419
04/03/2020,12:07 PM,154.48,154.5,154.1385,154.241,121957,155.079631910119,154.609004285804,155.051443733276,154.346136266725,0.163753040874764
04/03/2020,12:08 PM,154.25,154.26,154.04,154.07,64720,155.051107487885,154.48726000009,155.116592922207,154.223077077794,0.23767552333945
04/03/2020,12:09 PM,154.0704,154.09,153.76,153.9,163010,154.996254783352,154.338307142947,155.19323103784,154.075438962161,0.300194870041831
04/03/2020,12:10 PM,153.905,154.1655,153.905,154.1277,94085,154.962063363667,154.257774285805,155.198799222969,154.005650777031,0.192683342287677
04/03/2020,12:11 PM,154.14,154.14,154.04,154.07,41144,154.940277542173,154.17471000009,155.202401219467,153.933048780534,0.11025529647338
04/03/2020,12:12 PM,154.07,154.09,153.92,153.97,89784,154.905052554432,154.072931428662,155.21718772086,153.84926227914,0.081504640362095
04/03/2020,12:13 PM,153.95,153.96,153.57,153.63,149081,154.846028652449,153.926367142948,155.258222144403,153.696727855598,0.173626168515007
04/03/2020,12:14 PM,153.61,153.87,153.58,153.72,49445,154.81965989353,153.788945714376,155.285245442959,153.590704557042,0.195389166522164
04/03/2020,12:15 PM,153.73,153.81,153.56,153.74,57055,154.795113753569,153.693024285805,155.2704600386,153.501989961401,0.165722659848406
04/03/2020,12:16 PM,153.7369,153.96,153.72,153.8489,72483,154.757758359663,153.644612857234,155.214450433715,153.452889566286,0.117073795518893
04/03/2020,12:17 PM,153.833,153.92,153.57,153.58,57930,154.725685334064,153.55577857152,155.176556823206,153.364283176794,0.0931662685517468
04/03/2020,12:18 PM,153.57,153.9,153.57,153.635,59014,154.699315760431,153.506230000091,155.093622846592,153.315217153408,0.0923926057643897
04/03/2020,12:19 PM,153.635,153.76,153.48,153.53,65211,154.67061727496,153.45253857152,155.006652884771,153.26318711523,0.114698184834557
04/03/2020,12:20 PM,153.52,153.66,153.48,153.49,56162,154.631352248704,153.400275714377,154.925968413072,153.211871586929,0.125831925996509
04/03/2020,12:21 PM,153.5,153.68,153.43,153.645,47005,154.60994464491,153.398655714377,154.807468498302,153.210871501698,0.0596154342529506
04/03/2020,12:22 PM,153.625,153.8,153.54,153.7473,54742,154.590803215672,153.425105714377,154.685164837719,153.231905162282,0.091104151408513
04/03/2020,12:23 PM,153.75,153.83,153.63,153.81,65931,154.56675488426,153.446817142949,154.619053191971,153.233866808029,0.122424533497953
04/03/2020,12:24 PM,153.82,153.86,153.68,153.775,44903,154.542537991098,153.480472857235,154.522037489025,153.253952510976,0.115648979235921
04/03/2020,12:25 PM,153.7938,153.7938,153.61,153.71,47565,154.515683809436,153.533617142949,154.334913628523,153.337076371478,0.0566939714185301
04/03/2020,12:26 PM,153.7036,153.7099,153.3302,153.36,70876,154.4823143014,153.509618571521,154.225799394204,153.334190605796,0.163556248448157
04/03/2020,12:27 PM,153.36,153.48,153.12,153.385,82355,154.447219379395,153.482362857235,154.161592556435,153.312797443565,0.195105099888333
04/03/2020,12:28 PM,153.39,153.5744,153.275,153.54,61429,154.419950708352,153.479021428664,154.114340421025,153.307049578976,0.167074833532383
04/03/2020,12:29 PM,153.59,153.6899,153.41,153.44,71353,154.392400289636,153.447680000092,154.097940665301,153.277449334699,0.127499019580082
04/03/2020,12:30 PM,153.445,153.68,153.33,153.65,45091,154.373466848146,153.484680000093,154.020997395656,153.306622604344,0.107144761879052
04/03/2020,12:31 PM,153.6327,153.95,153.56,153.74,90823,154.346873788216,153.539448571521,153.954973380413,153.339646619587,0.130782261800153
04/03/2020,12:32 PM,153.745,153.79,153.615,153.6599,32221,154.331164874073,153.574055714379,153.901806981413,153.361803018588,0.104603258083787
04/03/2020,12:33 PM,153.659,153.71,153.335,153.457,54324,154.297825011188,153.541411428664,153.903712455664,153.342597544337,0.119308916718741
04/03/2020,12:34 PM,153.45,153.64,153.42,153.6,42168,154.273655818479,153.546795714379,153.894282995529,153.340027004472,0.0936498670665699
04/03/2020,12:35 PM,153.6,153.7233,153.47,153.495,65605,154.244786598622,153.536394285807,153.880886640529,153.328923359472,0.104114636807716
04/03/2020,12:36 PM,153.48,153.73,153.38,153.65,63088,154.225677621038,153.569168571522,153.84847578574,153.341444214261,0.0821555695112495
04/03/2020,12:37 PM,153.66,153.71,153.5101,153.6172,37060,154.206336424126,153.571802857236,153.850415304321,153.34322469568,0.0744743069511572
04/03/2020,12:38 PM,153.6,153.7,153.54,153.6,40967,154.184841989919,153.576211428665,153.848069621328,153.342070378672,0.0520289765300621
04/03/2020,12:39 PM,153.6,153.75,153.58,153.735,63166,154.155105741969,153.595691428665,153.863501754516,153.347138245484,0.0776611511417225
04/03/2020,12:40 PM,153.73,153.8,153.57,153.735,61136,154.13068244315,153.608242857236,153.875951904112,153.359188095889,0.0574544549719965
04/03/2020,12:41 PM,153.73,153.73,153.5,153.59,52065,154.107327242484,153.605865714379,153.873146340846,153.356493659155,0.0655406316446753
04/03/2020,12:42 PM,153.5968,153.63,153.38,153.47,54859,154.086932508569,153.592218571522,153.859117588153,153.342792411848,0.100069975529183
04/03/2020,12:43 PM,153.47,153.77,153.47,153.71,65716,154.064812467429,153.633374285808,153.841283599873,153.350626400128,0.103951911986681
04/03/2020,12:44 PM,153.69,153.7515,153.585,153.695,60962,154.048877012699,153.669672857237,153.827905592005,153.356004407996,0.0983361581339715
04/03/2020,12:45 PM,153.69,153.7558,153.63,153.7558,41280,154.037156020597,153.71190571438,153.835561841262,153.352928158739,0.102613948344386
04/03/2020,12:46 PM,153.75,153.79,153.505,153.52,57978,154.01733453705,153.674692857237,153.821576114694,153.382913885307,0.113270041935365
04/03/2020,12:47 PM,153.53,153.65,153.37,153.5432,62336,153.996540482067,153.642002857237,153.807927722733,153.412382277268,0.0948574509136196
04/03/2020,12:48 PM,153.54,153.56,153.3001,153.34,49552,153.977735874347,153.58481571438,153.828904753912,153.371405246088,0.145781809557972
04/03/2020,12:49 PM,153.33,153.35,153.16,153.1712,51014,153.959532340973,153.489137142951,153.875288160791,153.298141839209,0.19780945982896
04/03/2020,12:50 PM,153.175,153.18,153.01,153.1569,81691,153.931080731217,153.415642857237,153.904098275026,153.220021724975,0.164628886919044
04/03/2020,12:51 PM,153.15,153.2499,153.06,153.23,48390,153.910458714829,153.371768571523,153.897266836112,153.175853163888,0.142845477373934
04/03/2020,12:52 PM,153.2184,153.33,153.1074,153.33,69346,153.894602103745,153.345741428666,153.886823690538,153.153306309463,0.0770469051735068
04/03/2020,12:53 PM,153.3314,153.37,153.15,153.2285,61032,153.87780378962,153.285287142952,153.896191810221,153.12108818978,0.0609593110432061
04/03/2020,12:54 PM,153.21,153.29,153.1,153.145,48402,153.857330691454,153.226890000095,153.901706829368,153.070073170632,0.0661217483267788
04/03/2020,12:55 PM,153.145,153.28,153.125,153.22,44766,153.835930258554,153.178421428666,153.903730414161,153.040549585839,0.0588639108809721
04/03/2020,12:56 PM,153.21,153.32,153.17,153.2346,34128,153.813328277466,153.152092857238,153.886689340722,153.016050659279,0.0588817255076205
04/03/2020,12:57 PM,153.28,153.4611,153.22,153.22,52328,153.794291861541,153.125707142952,153.870977572862,152.992042427138,0.0327770895796505
04/03/2020,12:58 PM,153.22,153.3799,153.21,153.37,26715,153.774987863732,153.131132857238,153.853232422741,152.98678757726,0.0731198030633818
04/03/2020,12:59 PM,153.3501,153.63,153.3024,153.5499,62341,153.75909590067,153.186754285809,153.824118750062,152.997391249939,0.128562140613767
04/03/2020,1:00 PM,153.55,153.5617,153.4081,153.5617,48379,153.744965714041,153.247211428667,153.794644678502,153.009535321499,0.147282023356398
04/03/2020,1:01 PM,153.5625,153.63,153.42,153.52,67541,153.722245079229,153.287900000095,153.785589606759,153.011590393242,0.13152610995172
04/03/2020,1:02 PM,153.52,153.6,153.46,153.595,32279,153.709922621748,153.331517142953,153.800197996741,153.00948200326,0.0784290609577373
04/03/2020,1:03 PM,153.59,153.68,153.46,153.56,44282,153.695588001528,153.390848571524,153.774531391208,153.020148608792,0.0240582127929986
04/03/2020,1:04 PM,153.56,153.76,153.54,153.67,81460,153.67871473282,153.471251428667,153.769473844855,153.022706155146,0.0503009184554189
04/03/2020,1:05 PM,153.66,153.67,153.47,153.595,61865,153.642027003154,153.544162857238,153.736175997307,153.039924002693,0.0494570521201988
04/03/2020,1:06 PM,153.61,153.8299,153.57,153.75,72026,153.625871054591,153.624577142953,153.778208302452,153.020891697548,0.0682202315681163
04/03/2020,1:07 PM,153.74,153.8,153.649,153.66,50280,153.605754593607,153.687311428667,153.796139873408,153.014640126592,0.0656962708455999
04/03/2020,1:08 PM,153.666,153.83,153.66,153.76,46514,153.5994465301,153.746628571524,153.844978035677,153.007801964324,0.0612862138054986
04/03/2020,1:09 PM,153.76,153.96,153.67,153.945,46546,153.590068784179,153.817422857239,153.923332286848,153.006827713153,0.11826242005243
04/03/2020,1:10 PM,153.935,154.2,153.86,154.1,86924,153.588281928601,153.904518571525,154.024807415473,152.999662584528,0.158417170806406
04/03/2020,1:11 PM,154.07,154.1416,153.85,153.875,69393,153.58830357476,153.943665714382,154.063097187585,153.025872812416,0.151479371524042
04/03/2020,1:12 PM,153.88,153.995,153.74,153.82,56828,153.582269565166,153.97338428581,154.091037239847,153.046932760153,0.117175082663951
04/03/2020,1:13 PM,153.85,153.87,153.58,153.585,47625,153.580212508396,153.942310000096,154.084939408545,153.088680591455,0.168611980585676
04/03/2020,1:14 PM,153.5822,153.77,153.5822,153.7,49993,153.579940682479,153.919150000096,154.071261037447,153.157858962553,0.173764208036818
04/03/2020,1:15 PM,153.7,153.73,153.52,153.525,35334,153.576659441925,153.863061428668,154.051845860564,153.207774139437,0.133319165886386
04/03/2020,1:16 PM,153.533,153.75,153.48,153.643,58902,153.571951232076,153.825990000097,154.031337554913,153.269122445088,0.101186165084641
04/03/2020,1:17 PM,153.65,153.86,153.6499,153.82,36353,153.574511718519,153.814495714382,154.012476547662,153.347983452338,0.101186165084641
04/03/2020,1:18 PM,153.7865,153.82,153.679,153.82,36682,153.576150209267,153.809430000097,154.007724046516,153.397735953485,0.111947487681094
04/03/2020,1:19 PM,153.8,153.86,153.7445,153.81,53072,153.58081577121,153.814068571525,154.01569302558,153.41577697442,0.119990999678929
04/03/2020,1:20 PM,153.81,153.95,153.8,153.86,50478,153.586632792104,153.825457142954,154.028143042003,153.433156957997,0.0757722904582743
04/03/2020,1:21 PM,153.88,154.03,153.7883,153.8204,45454,153.589022819273,153.821060000097,154.029106124071,153.462233875929,0.0174087792903811
04/03/2020,1:22 PM,153.81,153.87,153.73,153.76,24790,153.587668493514,153.808654285811,154.02881009882,153.47902990118,0.0320153962748092
04/03/2020,1:23 PM,153.79,153.82,153.65,153.8,33362,153.585327283393,153.797820000097,154.026481406225,153.505358593775,0.0322742250130311
04/03/2020,1:24 PM,153.78,153.81,153.62,153.7,21675,153.583449626778,153.775985714383,154.026093938345,153.508746061656,0.0545998680909543
04/03/2020,1:25 PM,153.7,153.77,153.6,153.605,23306,153.581718987448,153.728580000097,154.025294292412,153.510545707589,0.0777772820069516
04/03/2020,1:26 PM,153.59,153.61,153.3501,153.38,64271,153.582583374035,153.654745714383,154.057486042261,153.44135395774,0.149679657936865
04/03/2020,1:27 PM,153.37,153.48,153.33,153.35,38225,153.584936283486,153.571625714383,154.086413640224,153.381426359777,0.17634057955372
04/03/2020,1:28 PM,153.35,153.3734,153.22,153.2401,70459,153.578091066432,153.482524285812,154.120459133745,153.295390866256,0.170503377078397
04/03/2020,1:29 PM,153.255,153.3287,153.21,153.304,23649,153.579179088216,153.431217142955,154.108848176445,153.242901823556,0.123923886324476
04/03/2020,1:30 PM,153.315,153.315,153.1614,153.265,34803,153.574604345852,153.397324285812,154.056358077264,153.211891922737,0.0518136044569127
04/03/2020,1:31 PM,153.25,153.25,152.81,152.9,132909,153.541162539729,153.285074285812,154.10011597513,153.070634024871,0.160281282767615
04/03/2020,1:32 PM,152.91,152.93,152.82,152.86,38612,153.531557852587,153.173824285812,154.128954471819,152.945795528181,0.192413122228439
04/03/2020,1:33 PM,152.84,152.94,152.695,152.795,63880,153.517890424958,153.040717142955,154.17129594674,152.824454053261,0.215030602492332
04/03/2020,1:34 PM,152.795,152.87,152.6971,152.77,53106,153.504213705395,152.925752857241,154.188013494468,152.714736505533,0.17951601599475
04/03/2020,1:35 PM,152.77,152.86,152.7,152.82,42431,153.495143076114,152.815860000098,154.201178355811,152.63107164419,0.0463033476234201
04/03/2020,1:36 PM,152.8,152.98,152.76,152.9,61437,153.480351196272,152.742695714384,154.187535963376,152.570414036625,0.0463033476234201
