Date,Time,Open,High,Low,Close,Volume,"Simple Moving Average - SMA - SMA(20)","Volume Adjusted Moving Average - VAMA - VAMA(15)","BOLLINGER BAND ® - BB - BBUpper(20,2)","BOLLINGER BAND ® - BB - BBLower(20,2)"
03/03/2020,2:39 PM,165.12,165.21,164.67,164.67,64081,164.305695,164.558950018181,165.721618487288,162.889771512712
03/03/2020,2:40 PM,164.61,164.75,164.1502,164.21,99267,164.343195,164.593361635171,165.706281872458,162.980108127542
03/03/2020,2:41 PM,164.2,164.2,163.89,164,80701,164.371195,164.652594921255,165.680879749022,163.061510250978
03/03/2020,2:42 PM,163.98,164.15,163.8,163.945,105900,164.379945,164.679791420402,165.675710890069,163.084179109931
03/03/2020,2:43 PM,163.945,164.15,163.66,163.75,83684,164.36783,164.672790394406,165.682263170755,163.053396829246
03/03/2020,2:44 PM,163.75,164.382,163.63,164.1976,73188,164.40771,164.687177355996,165.648608695137,163.166811304863
03/03/2020,2:45 PM,164.23,164.34,163.66,163.66,77274,164.433705,164.636832186825,165.585908817842,163.281501182158
03/03/2020,2:46 PM,163.6592,164.35,163.6592,164.25,74469,164.476205,164.612591590509,165.531377468308,163.421032531692
03/03/2020,2:47 PM,164.27,164.9883,164.27,164.905,102048,164.546955,164.587105850711,165.514229344695,163.579680655305
03/03/2020,2:48 PM,164.85,165.28,164.56,165.23,96893,164.594025,164.562678495555,165.597378353251,163.590671646749
03/03/2020,2:49 PM,165.22,165.2499,164.81,164.99,59057,164.623445,164.533594271794,165.636958477912,163.609931522088
03/03/2020,2:50 PM,164.9534,165.42,164.9534,165.4,104151,164.659945,164.550221449017,165.728614560662,163.591275439338
03/03/2020,2:51 PM,165.37,165.37,164.92,165.02,70387,164.675445,164.572003173894,165.75550076241,163.59538923759
03/03/2020,2:52 PM,164.97,165.1673,164.45,164.4676,87639,164.643325,164.526333559189,165.707874656656,163.578775343344
03/03/2020,2:53 PM,164.46,164.86,164.4549,164.698,139379,164.612725,164.508081838804,165.633130454442,163.592319545558
03/03/2020,2:54 PM,164.66,165.1,164.55,164.83,95355,164.60372,164.523140938437,165.613058019881,163.594381980119
03/03/2020,2:55 PM,164.8331,165.1549,164.6,165.08,144557,164.59991,164.603146586247,165.601422292259,163.598397707741
03/03/2020,2:56 PM,165.12,165.21,164.92,165.085,128364,164.62466,164.679776771299,165.648192823885,163.601127176115
03/03/2020,2:57 PM,165.085,165.2,164.675,164.97,147881,164.62091,164.761114268159,165.638789163552,163.603030836448
03/03/2020,2:58 PM,165,165.02,164.67,164.89,60140,164.61241,164.824344287649,165.618248392384,163.606571607616
03/03/2020,2:59 PM,164.89,165.07,164.61,164.725,90996,164.61516,164.849253307814,165.621913495941,163.608406504059
03/03/2020,3:00 PM,164.7,164.86,164.6,164.8183,65457,164.645575,164.910525399295,165.6381849735,163.6529650265
03/03/2020,3:01 PM,164.86,165.2,164.58,165.15,94312,164.703075,164.958805516354,165.67239695862,163.73375304138
03/03/2020,3:02 PM,165.13,165.69,165.05,165.21,126307,164.766325,164.983439167039,165.693709418412,163.838940581588
03/03/2020,3:03 PM,165.23,165.4,165.06,165.34,73680,164.845825,164.985039922711,165.678890519355,164.012759480645
03/03/2020,3:04 PM,165.37,165.87,165.21,165.73,111548,164.922445,165.038804632722,165.784320639439,164.060569360561
03/03/2020,3:05 PM,165.76,166.09,165.6838,166.09,131096,165.043945,165.102737232451,165.842483714073,164.245406285927
03/03/2020,3:06 PM,166.1,166.15,165.71,165.8866,130871,165.125775,165.169344340316,165.917496693207,164.334053306793
03/03/2020,3:07 PM,165.97,166.06,165.69,165.7482,95157,165.167935,165.240644163109,165.997059618562,164.338810381438
03/03/2020,3:08 PM,165.72,165.751,165.41,165.47,91933,165.179935,165.301563337541,166.019190546971,164.340679453029
03/03/2020,3:09 PM,165.47,165.55,165.06,165.2696,89610,165.193915,165.328177818762,166.029355610192,164.358474389807
03/03/2020,3:10 PM,165.47,165.7499,165.05,165.245,72109,165.186165,165.3479716204,166.016675983168,164.355654016832
03/03/2020,3:11 PM,165.475,165.7,165.24,165.6,87439,165.215165,165.38596401457,166.060809259221,164.369520740779
03/03/2020,3:12 PM,165.55,166.18,165.49,166.12,116610,165.297785,165.488317519803,166.157892286972,164.437677713028
03/03/2020,3:13 PM,166.13,166.5,165.99,166.3825,150255,165.38201,165.599840653668,166.317307845418,164.446712154582
03/03/2020,3:14 PM,166.38,166.6452,166.1,166.6452,92395,165.47277,165.715091436761,166.521588066407,164.423951933593
03/03/2020,3:15 PM,166.6,166.78,166.41,166.599,113639,165.54872,165.816011980956,166.688794942455,164.408645057545
03/03/2020,3:16 PM,166.52,166.63,166.3,166.56,85904,165.62247,165.896802664303,166.822280328518,164.422659671482
03/03/2020,3:17 PM,166.59,166.6,166.16,166.2,91987,165.68397,165.971522864845,166.86971052152,164.49822947848
03/03/2020,3:18 PM,166.225,166.8706,166.16,166.845,89791,165.78172,166.052124970007,167.011061610129,164.552378389871
03/03/2020,3:19 PM,166.87,167.28,166.75,167.2466,168374,165.9078,166.19962083843,167.193700221639,164.621899778361
03/03/2020,3:20 PM,167.2255,167.3401,166.9283,166.99,133108,166.016385,166.273929799675,167.282562668858,164.750207331142
03/03/2020,3:21 PM,166.98,167.065,166.3,166.385,112773,166.078135,166.313661176468,167.288508681607,164.867761318392
03/03/2020,3:22 PM,166.39,166.51,166.15,166.32,80262,166.133635,166.348121736606,167.279781373339,164.987488626661
03/03/2020,3:23 PM,166.3,166.42,165.95,166.06,81660,166.169635,166.384650097387,167.257559918896,165.081710081104
03/03/2020,3:24 PM,166.07,166.2909,165.19,165.34,112564,166.150135,166.373528763146,167.281975399148,165.018294600852
03/03/2020,3:25 PM,165.33,165.58,165.1,165.125,121262,166.101885,166.330780880916,167.318933704511,164.884836295489
03/03/2020,3:26 PM,165.135,165.759,165.03,165.61,143158,166.088055,166.307585612744,167.320760608783,164.855349391217
03/03/2020,3:27 PM,165.65,166.02,165.55,166.02,76476,166.101645,166.307513625297,167.325021629627,164.878268370373
03/03/2020,3:28 PM,166.09,166.86,166.02,166.75,119624,166.165645,166.33318553091,167.384063703849,164.947226296151
03/03/2020,3:29 PM,166.6475,167.12,166.64,167.06,136367,166.255165,166.375349347461,167.460106351734,165.050223648266
03/03/2020,3:30 PM,167.08,167.09,166.55,166.92,152933,166.338915,166.409271609261,167.482655294444,165.195174705556
03/03/2020,3:31 PM,166.93,166.94,166.47,166.4947,128812,166.38365,166.408160230192,167.477172609741,165.290127390259
03/03/2020,3:32 PM,166.48,166.66,166.11,166.12,155362,166.38365,166.394024645605,167.477172609751,165.290127390249
03/03/2020,3:33 PM,166.1579,166.27,165.55,165.9,142044,166.359525,166.334678865324,167.473188699479,165.245861300521
03/03/2020,3:34 PM,165.91,165.91,165.36,165.5962,100913,166.307075,166.207786503001,167.460094425484,165.154055574516
03/03/2020,3:35 PM,165.6,165.91,165.29,165.83,91871,166.268625,166.128731779457,167.431387338393,165.105862661607
03/03/2020,3:36 PM,165.82,166,165.56,165.645,104294,166.222875,166.083326442176,167.407968142132,165.037781857868
03/03/2020,3:37 PM,165.64,165.6499,165.31,165.4623,78309,166.18599,166.044585634168,167.41667840721,164.95530159279
03/03/2020,3:38 PM,165.43,165.505,164.89,164.99,158169,166.09324,165.952353515831,167.389157931666,164.797322068334
03/03/2020,3:39 PM,164.99,164.99,164.47,164.74,168159,165.96791,165.880491458515,167.278168253767,164.657651746233
03/03/2020,3:40 PM,164.73,164.89,164.19,164.3901,184199,165.837915,165.78623827484,167.23008782587,164.44574217413
03/03/2020,3:41 PM,164.43,164.66,164.12,164.5999,107134,165.74866,165.732755277933,167.215955193733,164.281364806267
03/03/2020,3:42 PM,164.5816,165.73,164.5816,165.22,88565,165.69366,165.697602377038,167.153613966945,164.233706033055
03/03/2020,3:43 PM,165.325,165.73,165.06,165.416,86803,165.66146,165.61780343271,167.116072058798,164.206847941202
03/03/2020,3:44 PM,165.41,165.5899,165.09,165.57,127227,165.67296,165.509658267628,167.120845672827,164.225074327173
03/03/2020,3:45 PM,165.57,165.83,165.41,165.51,110512,165.69221,165.391969332772,167.120548136292,164.263871863708
03/03/2020,3:46 PM,165.555,165.8,164.62,165.765,160242,165.69996,165.347828528981,167.128111799205,164.271808200795
03/03/2020,3:47 PM,165.74,166.3289,165.57,165.935,165770,165.69571,165.335753746937,167.120528918877,164.270891081123
03/03/2020,3:48 PM,165.92,165.9873,165.21,165.62,114531,165.63921,165.309981916805,166.979426725606,164.298993274394
03/03/2020,3:49 PM,165.62,166.43,165.6,165.87,186136,165.57971,165.348987859856,166.758244611975,164.401175388025
03/03/2020,3:50 PM,165.875,165.91,165.02,165.04,177277,165.48571,165.299929126612,166.511664068942,164.459755931058
03/03/2020,3:51 PM,165.05,165.07,163.59,163.98,596412,165.359975,164.971884323107,166.473152859782,164.246797140218
03/03/2020,3:52 PM,163.94,164.34,163.6138,163.96,290055,165.251975,164.849913440291,166.463984631778,164.039965368222
03/03/2020,3:53 PM,163.9,164.21,163.66,163.72,318619,165.142975,164.717291353954,166.48716455045,163.79878544955
03/03/2020,3:54 PM,163.72,163.93,163.54,163.56,287022,165.041165,164.605314585316,166.53296385814,163.54936614186
03/03/2020,3:55 PM,163.55,165.64,163.54,165.325,499449,165.015915,164.72567588838,166.470072458165,163.561757541835
03/03/2020,3:56 PM,165.32,166,164.9,164.93,513617,164.980165,164.757489878533,166.405573135626,163.554756864374
03/03/2020,3:57 PM,164.88,164.88,163.89,164.25,393133,164.91955,164.697771757758,166.360809516523,163.478290483477
03/03/2020,3:58 PM,164.26,164.94,164.21,164.3765,417821,164.888875,164.65266243294,166.348824722247,163.428925277753
03/03/2020,3:59 PM,164.37,164.81,164.22,164.31,547377,164.867375,164.588979435736,166.347979839746,163.386770160254
03/03/2020,4:00 PM,164.31,164.99,164.14,164.38,878608,164.86687,164.537520496319,166.348132388759,163.38560761124
03/04/2020,9:31 AM,168.485,168.62,167.61,168.2,1287979,165.046875,165.214870559842,167.113811764273,162.979938235727
03/04/2020,9:32 AM,168.18,169,168.13,168.73,285220,165.222375,165.344883231473,167.840793241517,162.603956758483
03/04/2020,9:33 AM,168.6662,168.95,168.63,168.94,195732,165.398575,165.44266113549,168.478928441989,162.318221558011
03/04/2020,9:34 AM,168.94,169.28,168.61,169.1,236563,165.575075,165.556113997216,169.053321746211,162.096828253788
03/04/2020,9:35 AM,169.15,169.26,168.01,168.17,206817,165.708075,165.647004515615,169.365030650196,162.051119349804
03/04/2020,9:36 AM,168.2,168.4,167.37,167.41,215661,165.790325,165.856085628461,169.521936719825,162.058713280174
03/04/2020,9:37 AM,167.42,167.48,167.02,167.12,243075,165.849575,165.987422448321,169.625856865476,162.073293134524
03/04/2020,9:38 AM,167.12,167.19,166.44,166.605,236549,165.898825,166.122190800998,169.687518036852,162.110131963147
03/04/2020,9:39 AM,166.59,166.86,165.94,166.32,277886,165.921325,166.245005676571,169.714408366806,162.128241633194
03/04/2020,9:40 AM,166.37,166.7295,166.17,166.585,167965,165.998575,166.329639164086,169.779627410049,162.217522589951
03/04/2020,9:41 AM,166.57,166.98,166.52,166.96,183092,166.147575,166.474143481018,169.832339840196,162.462810159804
03/04/2020,9:42 AM,166.94,167.0711,166.5776,166.69,145224,166.284075,166.638059947582,169.834386398678,162.733763601322
03/04/2020,9:43 AM,166.6101,167.18,166.6071,167.18,91651,166.457075,166.829350630717,169.823175893845,163.090974106155
03/04/2020,9:44 AM,167.14,167.65,167.02,167.1799,184980,166.63807,167.127857683747,169.740566567673,163.535573432327
03/04/2020,9:45 AM,167.1643,167.56,166.8201,167.542,107080,166.74892,167.732617695255,169.814033600901,163.683806399099
03/04/2020,9:46 AM,167.52,167.85,167,167.4347,162133,166.874155,167.511405731303,169.834653440102,163.913656559898
03/04/2020,9:47 AM,167.42,167.5,167,167.17,93022,167.020155,167.373340084042,169.725622422451,164.314687577549
03/04/2020,9:48 AM,167.19,167.7,167.18,167.54,94470,167.17833,167.263407110622,169.602323000076,164.754336999924
03/04/2020,9:49 AM,167.58,167.65,167.15,167.3666,88218,167.33116,167.093112236496,169.366826905364,165.295493094636
03/04/2020,9:50 AM,167.39,167.43,167.04,167.146,132761,167.46946,167.004119662451,168.99668623262,165.94223376738
03/04/2020,9:51 AM,167.16,167.59,167.16,167.58,195358,167.43846,167.014508947045,168.929862710729,165.947057289271
03/04/2020,9:52 AM,167.54,167.97,167.47,167.7407,174722,167.388995,167.057864194593,168.767091364525,166.010898635475
03/04/2020,9:53 AM,167.725,167.735,167.3,167.4,83802,167.311995,167.120088570147,168.49281442308,166.13117557692
03/04/2020,9:54 AM,167.38,167.5876,167.065,167.1433,91293,167.21416,167.232552602077,168.064069986747,166.364250013253
03/04/2020,9:55 AM,167.16,167.21,166.97,167.11,127480,167.16116,167.280189196977,167.889551945027,166.432768054973
03/04/2020,9:56 AM,167.095,167.3266,167.01,167.17,157297,167.14916,167.301589478365,167.868611308718,166.429708691282
03/04/2020,9:57 AM,167.1448,167.31,166.52,166.69,113499,167.12766,167.311813434428,167.874491109142,166.380828890858
03/04/2020,9:58 AM,166.6727,166.89,166.45,166.7,109772,167.13241,167.283064791504,167.866991769159,166.397828230841
03/04/2020,9:59 AM,166.71,166.71,166.4,166.436,70304,167.13821,167.260597340456,167.848471354449,166.427948645551
03/04/2020,10:00 AM,166.45,168,166.43,167.36,197565,167.17696,167.255049879156,167.845611509817,166.508308490183
03/04/2020,10:01 AM,167.34,167.692,166.54,167.34,112938,167.19596,167.24444846494,167.860454485769,166.531465514231
03/04/2020,10:02 AM,167.3495,167.48,167.15,167.3,90230,167.22646,167.250937404285,167.849996431648,166.602923568352
03/04/2020,10:03 AM,167.3,167.68,167.19,167.4277,119258,167.238845,167.247597420484,167.86801264847,166.60967735153
03/04/2020,10:04 AM,167.42,167.43,166.75,166.83,87660,167.22135,167.222325799771,167.875080505613,166.567619494387
03/04/2020,10:05 AM,166.83,167.05,166.71,167,74754,167.19425,167.218733940647,167.837415463912,166.551084536088
03/04/2020,10:06 AM,167,167.055,166.65,166.85,79158,167.165015,167.159692355297,167.814923797499,166.515106202501
03/04/2020,10:07 AM,166.8,167.13,166.7704,166.86,106241,167.149515,167.07743832232,167.81285677094,166.48617322906
03/04/2020,10:08 AM,166.88,167.37,166.8778,167.305,155122,167.137765,167.08232349928,167.781045238391,166.494484761609
03/04/2020,10:09 AM,167.38,167.75,167.28,167.67,132158,167.152935,167.123916856809,167.830482545973,166.475387454027
03/04/2020,10:10 AM,167.66,167.69,167.26,167.4563,101840,167.16845,167.144776502931,167.858742881303,166.478157118697
03/04/2020,10:11 AM,167.455,167.54,167.19,167.19,49778,167.14895,167.143703910386,167.813179976716,166.484720023284
03/04/2020,10:12 AM,167.15,167.6,167.12,167.6,85470,167.141915,167.201261348464,167.783521659158,166.500308340842
03/04/2020,10:13 AM,167.62,167.73,167.47,167.7,69975,167.156915,167.259941004704,167.834948409997,166.478881590003
03/04/2020,10:14 AM,167.68,167.86,167.53,167.67,85792,167.18325,167.320089453525,167.897091261047,166.469408738953
03/04/2020,10:15 AM,167.7,167.76,167.41,167.49,90368,167.20225,167.325273968969,167.927419873864,166.477080126136
03/04/2020,10:16 AM,167.48,167.5794,167.12,167.535,75355,167.2205,167.335351783796,167.959739877127,166.481260122873
03/04/2020,10:17 AM,167.5699,167.79,167.52,167.625,89126,167.26725,167.35603925923,167.984307421655,166.550192578345
03/04/2020,10:18 AM,167.62,167.97,167.59,167.9,144958,167.32725,167.405281142073,168.045227260063,166.609272739937
03/04/2020,10:19 AM,167.915,168.03,167.76,168.01,138216,167.40595,167.495932545317,168.057932197569,166.753967802431
03/04/2020,10:20 AM,168.015,168.17,167.99,168.16,98777,167.44595,167.564271231963,168.175317387503,166.716582612497
03/04/2020,10:21 AM,168.1468,168.1468,167.87,167.9476,106731,167.47633,167.627970100536,168.235520669326,166.717139330674
03/04/2020,10:22 AM,167.96,168.1,167.82,168.04,73262,167.51333,167.70264038925,168.305933805438,166.720726194562
03/04/2020,10:23 AM,168.02,168.31,167.96,168.29,101787,167.556445,167.78678345808,168.416655403265,166.696234596735
03/04/2020,10:24 AM,168.3,168.56,168.25,168.49,110305,167.639445,167.85219778764,168.523281216657,166.755608783343
03/04/2020,10:25 AM,168.485,168.76,168.35,168.7,102011,167.724445,167.94137593042,168.670723953535,166.778166046465
03/04/2020,10:26 AM,168.7,168.7995,168.6201,168.74,76810,167.818945,168.009525130112,168.774488006843,166.863401993157
03/04/2020,10:27 AM,168.73,168.9,168.22,168.34,160602,167.892945,168.067315618063,168.765609309989,167.020280690011
03/04/2020,10:28 AM,168.38,168.47,168.28,168.42,79423,167.948695,168.102342260664,168.806326784576,167.091063215424
03/04/2020,10:29 AM,168.4091,168.67,168.2,168.495,92932,167.989945,168.150102203142,168.869081893739,167.110808106261
03/04/2020,10:30 AM,168.525,168.63,168.4337,168.52,65079,168.04313,168.205352388651,168.915370428122,167.170889571878
03/04/2020,10:31 AM,168.55,168.59,168.05,168.1089,90458,168.089075,168.23265728384,168.868599580444,167.309550419556
03/04/2020,10:32 AM,168.08,168.2197,167.9481,167.98,77561,168.108075,168.255411539181,168.856910877568,167.359239122432
03/04/2020,10:33 AM,167.95,168.2,167.84,168.2,52229,168.133075,168.289506502181,168.858774780532,167.407375219468
03/04/2020,10:34 AM,168.205,168.22,167.81,167.9,59659,168.144575,168.300930073923,168.847489128124,167.441660871876
03/04/2020,10:35 AM,167.8961,168.12,167.895,167.94,56416,168.167075,168.295994998563,168.811077928169,167.523072071831
03/04/2020,10:36 AM,167.925,168.15,167.87,167.98,51268,168.189325,168.312784950096,168.772295986849,167.606354013151
03/04/2020,10:37 AM,168.01,168.173,167.89,167.99,48567,168.207575,168.316301438323,168.739342309573,167.675807690427
03/04/2020,10:38 AM,167.98,167.98,167.68,167.83,57277,168.204075,168.294976004682,168.74474085943,167.66340914057
03/04/2020,10:39 AM,167.8467,168.04,167.62,167.6704,139801,168.187095,168.20504203115,168.770700234661,167.603489765339
03/04/2020,10:40 AM,167.69,167.8,167.54,167.76,73572,168.167095,168.134603654369,168.779737040588,167.554452959412
03/04/2020,10:41 AM,167.7451,167.91,167.52,167.64,70133,168.151715,168.065505679345,168.800031519238,167.503398480762
03/04/2020,10:42 AM,167.64,167.89,167.5667,167.69,55750,168.134215,168.004747563696,168.811879673059,167.456550326941
03/04/2020,10:43 AM,167.695,167.74,167.18,167.3826,93634,168.088845,167.920608736591,168.836592878576,167.341097121424
03/04/2020,10:44 AM,167.37,167.53,167.22,167.5116,54746,168.039925,167.848180383884,168.804131461311,167.275718538689
03/04/2020,10:45 AM,167.53,167.84,167.4602,167.79,125603,167.994425,167.80207016574,168.702297315826,167.286552684174
03/04/2020,10:46 AM,167.78,167.85,167.575,167.65,50925,167.939925,167.76880428397,168.573763714126,167.306086285874
03/04/2020,10:47 AM,167.66,167.73,167.51,167.58,40300,167.901925,167.745510925933,168.526322882368,167.277527117632
03/04/2020,10:48 AM,167.579,167.6,167.26,167.28,54742,167.844925,167.697834790046,168.477818763213,167.212031236786
03/04/2020,10:49 AM,167.3243,167.37,167.08,167.1,74481,167.775175,167.643797837502,168.413577236462,167.136772763538
03/04/2020,10:50 AM,167.1,167.5442,167.085,167.4793,68929,167.72314,167.617329524274,168.273850811215,167.172429188784
03/04/2020,10:51 AM,167.49,167.6582,167.31,167.43,53005,167.689195,167.590458368481,168.224075736117,167.154314263883
03/04/2020,10:52 AM,167.44,167.55,167.22,167.46,44739,167.663195,167.566592793274,168.189489558155,167.136900441845
03/04/2020,10:53 AM,167.45,167.53,167.37,167.49,45021,167.627695,167.548861976734,168.097069415456,167.158320584544
03/04/2020,10:54 AM,167.49,167.54,167.24,167.24,57371,167.594695,167.512815638283,168.075514947487,167.113875052513
03/04/2020,10:55 AM,167.23,167.25,166.83,166.87,93352,167.541195,167.433247604584,168.089764304555,166.992625695445
03/04/2020,10:56 AM,166.92,166.99,166.63,166.735,86656,167.478945,167.358184097036,168.092873450155,166.865016549845
03/04/2020,10:57 AM,166.69,166.84,166.45,166.4705,89665,167.40297,167.263240354869,168.113586746532,166.692353253468
03/04/2020,10:58 AM,166.52,166.91,166.5073,166.9,72584,167.35647,167.226148314378,168.070929236347,166.642010763653
03/04/2020,10:59 AM,166.8722,167.14,166.87,166.99,75541,167.32245,167.193748503941,168.038670777439,166.606229222561
03/04/2020,11:00 AM,166.9807,167.1,166.71,166.87,85089,167.27795,167.090525596735,167.990483088378,166.565416911622
03/04/2020,11:01 AM,166.89,167.17,166.86,166.92,90147,167.24195,167.048006529717,167.95041947854,166.53348052146
03/04/2020,11:02 AM,166.91,167.25,166.9,167.23,58834,167.21895,167.037787159432,167.896955753675,166.540944246325
03/04/2020,11:03 AM,167.24,167.3,166.775,167.08,60845,167.20382,167.027665801853,167.880045768818,166.527594231182
03/04/2020,11:04 AM,166.9995,167.11,166.68,166.69,48269,167.16274,167.006612088769,167.858719538225,166.466760461775
03/04/2020,11:05 AM,166.68,166.76,166.58,166.63,36803,167.10474,166.960072974213,167.774816769964,166.434663230035
03/04/2020,11:06 AM,166.625,166.93,166.51,166.8,44683,167.06224,166.927674979967,167.695398335331,166.429081664669
03/04/2020,11:07 AM,166.83,167.07,166.695,166.71,62502,167.01874,166.890527647956,167.622494915248,166.414985084752
03/04/2020,11:08 AM,166.74,166.8,166.33,166.43,61862,166.97624,166.83636064579,167.618864772058,166.333615227942
03/04/2020,11:09 AM,166.4396,166.53,166.21,166.23,51622,166.93274,166.782888674894,167.649475040033,166.216004959966
03/04/2020,11:10 AM,166.2004,166.46,166.15,166.46,52834,166.881775,166.75712879217,167.5805385133,166.1830114867
03/04/2020,11:11 AM,166.47,166.67,166.33,166.47,85090,166.833775,166.734069709741,167.506720798319,166.160829201681
03/04/2020,11:12 AM,166.5,166.73,166.4,166.73,67413,166.797275,166.758551615209,167.406577344904,166.187972655095
03/04/2020,11:13 AM,166.71,166.99,166.699,166.922,46741,166.768875,166.755721474778,167.293432706493,166.244317293507
03/04/2020,11:14 AM,166.9173,167.07,166.9,166.9967,44286,166.75671,166.747889253528,167.247177054524,166.266242945476
03/04/2020,11:15 AM,167.03,167.18,166.98,167.09,73347,166.76771,166.764497048611,167.277340701188,166.258079298811
03/04/2020,11:16 AM,167.11,167.22,166.95,167,36451,166.78096,166.757962748352,167.300189180226,166.261730819774
03/04/2020,11:17 AM,166.99,167.03,166.76,166.76,49683,166.795435,166.724317831162,167.295006437403,166.295863562597
03/04/2020,11:18 AM,166.78,167.1,166.76,167.0542,41847,166.803145,166.714563561118,167.313575153725,166.292714846275
03/04/2020,11:19 AM,167.05,167.45,167.02,167.26,49925,166.816645,166.749859749171,167.35938829279,166.27390170721
03/04/2020,11:20 AM,167.265,167.3424,167,167.3424,43655,166.840265,166.787151304836,167.429377024212,166.251152975788
03/04/2020,11:21 AM,167.3442,167.42,166.93,167.02,73057,166.845265,166.80671195635,167.438680855117,166.251849144883
03/04/2020,11:22 AM,166.9998,167.0444,166.77,166.78,36912,166.822765,166.812921044033,167.389655710009,166.25587428999
03/04/2020,11:23 AM,166.77,166.89,166.67,166.85,86097,166.811265,166.844961485172,167.366017608901,166.256512391099
03/04/2020,11:24 AM,166.88,167.1,166.79,167.03,34941,166.828265,166.891431080692,167.387927770868,166.268602229132
03/04/2020,11:25 AM,167.09,167.37,167.0769,167.3,33828,166.861765,166.93701371464,167.449454030953,166.274075969047
03/04/2020,11:26 AM,167.315,167.46,167.21,167.23,62050,166.883265,167.011245381316,167.491447388041,166.275082611959
03/04/2020,11:27 AM,167.235,167.28,167.09,167.1,35136,166.902765,167.040763263614,167.512482538792,166.293047461208
03/04/2020,11:28 AM,167.08,167.2691,167.05,167.235,69203,166.943015,167.065415956792,167.528378047238,166.357651952762
03/04/2020,11:29 AM,167.2398,167.51,167.2398,167.425,86170,167.002765,167.107307410791,167.52540586818,166.48012413182
03/04/2020,11:30 AM,167.425,167.53,167.32,167.49,50118,167.054265,167.133222926649,167.555369078112,166.553160921888
03/04/2020,11:31 AM,167.505,167.65,167.45,167.56,69144,167.108765,167.175041623041,167.580044913713,166.637485086287
03/04/2020,11:32 AM,167.59,167.61,167.31,167.3469,64494,167.13961,167.212939326565,167.58788243011,166.69133756989
03/04/2020,11:33 AM,167.36,167.4,167.22,167.25,63224,167.15601,167.223412951743,167.595144033757,166.716875966243
03/04/2020,11:34 AM,167.22,167.25,166.97,167.0746,62930,167.159905,167.210563429048,167.594678041848,166.725131958152
03/04/2020,11:35 AM,167.08,167.465,167.08,167.42,43172,167.176405,167.21433891526,167.62416736769,166.72864263231
03/04/2020,11:36 AM,167.4,167.48,167.15,167.32,66152,167.192405,167.238873678713,167.63666539423,166.74814460577
03/04/2020,11:37 AM,167.3007,167.36,166.82,166.94,63549,167.201405,167.236565029297,167.616603913673,166.786206086327
03/04/2020,11:38 AM,166.92,167,166.5702,166.63,86429,167.180195,167.215069397893,167.661399274597,166.698990725403
03/04/2020,11:39 AM,166.61,166.89,166.54,166.76,63035,167.155195,167.190882627466,167.668124384863,166.642265615137
03/04/2020,11:40 AM,166.78,166.82,166.58,166.66,80179,167.121075,167.14294731172,167.669230389883,166.572919610117
03/04/2020,11:41 AM,166.65,166.66,166.35,166.45,74189,167.092575,167.08480659732,167.713260452917,166.471889547083
03/04/2020,11:42 AM,166.48,166.5899,166.3401,166.5001,70778,167.07858,167.043416780777,167.738225124554,166.418934875446
03/04/2020,11:43 AM,166.5183,166.72,166.07,166.11,110842,167.04158,166.932719357742,167.820576386608,166.262583613392
03/04/2020,11:44 AM,166.08,166.47,165.96,166.28,128550,167.00408,166.817540087073,167.850947386539,166.157212613461
03/04/2020,11:45 AM,166.27,166.5,166.23,166.445,71012,166.96133,166.763716795609,167.830165128406,166.092494871594
03/04/2020,11:46 AM,166.465,166.52,166.28,166.31,111194,166.91533,166.672739686944,167.819110902843,166.011549097157
03/04/2020,11:47 AM,166.315,166.38,166.04,166.08,78856,166.86433,166.595896941378,167.833427807455,165.895232192545
03/04/2020,11:48 AM,166.1092,166.26,166.04,166.1,45267,166.80758,166.540710623336,167.815364267772,165.799795732228
03/04/2020,11:49 AM,166.1343,166.28,166.02,166.05,66808,166.73883,166.483486168936,167.756310653558,165.721349346442
03/04/2020,11:50 AM,166.01,166.015,165.62,165.7,106852,166.64933,166.382032339674,167.701094308379,165.597565691621
03/04/2020,11:51 AM,165.7,166.19,165.7,166.05,89943,166.57383,166.308354043943,167.56850707342,165.57915292658
03/04/2020,11:52 AM,166.0416,166.2,166.02,166.11,72977,166.511985,166.264901681822,167.459393820468,165.564576179532
03/04/2020,11:53 AM,166.14,166.16,165.72,165.82,64979,166.440485,166.215960963397,167.369984808016,165.510985191984
03/04/2020,11:54 AM,165.84,166.27,165.82,166.08,81833,166.390755,166.17974867057,167.284984904413,165.496525095587
03/04/2020,11:55 AM,166.045,166.09,165.83,165.97,72239,166.318255,166.136695402862,167.094244704761,165.542265295239
03/04/2020,11:56 AM,165.97,166.27,165.75,166.26,64061,166.265255,166.124282483694,166.890478273633,165.640031726367
03/04/2020,11:57 AM,166.28,166.45,166.2542,166.37,61392,166.236755,166.114896703225,166.783374869669,165.690135130331
03/04/2020,11:58 AM,166.37,166.39,166.14,166.1801,80430,166.21426,166.119733793996,166.730479733844,165.698040266156
03/04/2020,11:59 AM,166.191,166.28,166.06,166.18,40719,166.18526,166.103362818679,166.636687883015,165.733832116985
03/04/2020,12:00 PM,166.17,166.54,165.98,166.01,87039,166.15276,166.074564256808,166.553546393958,165.751973606042
03/04/2020,12:01 PM,166.039,166.49,166.039,166.45,67043,166.15276,166.073630650718,166.5535463939,165.7519736061
